Timestamp,Text,Class
11/16/2020 13:12:36,"Abashed
ashamed or embarrassed; also, disconcerted
Absurd
ridiculous; silly.
Accusatory
a tone of accusation; to accuse of a crime or offense",Doubtful
11/16/2020 13:12:50,"Admonishing
cautioning, reproving or scolding; especially in a mild and good-willed manner; reminding.
Adoring
to regard with esteem, love, and respect; honor",Doubtful
11/16/2020 13:13:03,"Amused
pleasurably entertained, occupied, or diverted.
Apathetic
having or showing little or no emotion; indifferent or unresponsive.",Doubtful
11/16/2020 13:13:16,"Benevolent
characterized by or expressing goodwill or kindly feelings.
Bewildered
completely puzzled or confused; perplexed.",Doubtful
11/16/2020 13:13:34,"Benevolent
characterized by or expressing goodwill or kindly feelings.
Bewildered
completely puzzled or confused; perplexed.",Doubtful
11/16/2020 13:13:47,"Bold
not hesitating or fearful in the face of danger or rebuff; courageous and daring.
Brusque
abrupt in manner; blunt; rough.
Calm
free from excitement or passion; tranquil.",Doubtful
11/16/2020 13:14:03,"Candid
frank; outspoken
Cheery
in good spirits.
Churlish
critical or harsh in a mean-spirited way.",Doubtful
11/16/2020 13:15:15,"People expected 'Jennifer's Body' to make so much money. But I was doubtful. The movie is about a man-eating, cannibalistic lesbian cheerleader, and that pretty much eliminates middle America. It's obviously a girl-power movie, but it's also about how scary girls are. Girls can be a nightmare.",Doubtful
11/16/2020 13:16:00,"Life is like music, it must be composed by ear, feeling and instinct, not by rule. Nevertheless one had better know the rules, for they sometimes guide in doubtful cases, though not often.

",Doubtful
11/16/2020 13:16:17,"That's all I could ever hope for, to have a positive effect on women. 'Cos women are powerful, powerful beings. But they're also the most doubtful beings. They'll never know - we'll never know - how powerful we are.",Doubtful
11/16/2020 13:16:44,"I was a little doubtful about the propriety of going to the Mammoth Cave without a gentleman escort, but if two ladies travel alone they must have the courage of men.",Doubtful
11/16/2020 13:17:22,"A doubtful friend is worse than a certain enemy. Let a man be one thing or the other, and we then know how to meet him.",Doubtful
11/16/2020 13:17:59,"
All those who offer an opinion on any doubtful point should first clear their minds of every sentiment of dislike, friendship, anger or pity.",Doubtful
11/16/2020 13:18:30,"All those who offer an opinion on any doubtful point should first clear their minds of every sentiment of dislike, friendship, anger or pity.",Doubtful
11/16/2020 13:18:51,"I knew it to be very doubtful whether the Cabinet, Parliament, and the country would take this view on the outbreak of war, and through the whole of this week I had in view the probable contingency that we should not decide at the critical moment to support France.",Doubtful
11/16/2020 13:19:15,"The Sandwich Islands are not the same as Otaheite nor as the Fijis, from which they are distant about 4,000 miles, nor are their people of the same race. The natives are not cannibals, and it is doubtful if they ever were so. Their idols only exist in missionary museums.",Doubtful
11/16/2020 13:19:52,"My experiences have shown me that when an opportunity bigger than you comes along and you feel unprepared and doubtful, it is important to permit those emotions and let that energy drive you and inspire you to move forward.",Doubtful
11/16/2020 13:20:30,"And we've become very doubtful of our information sources, because they're all controlled by these huge multilateral corporations.",Doubtful
11/16/2020 13:21:30,"So far I, at least, have no fault to find with implications of Hamilton's Federalism, but unfortunately his policy was in certain other respects tainted with a more doubtful tendency.",Doubtful
11/16/2020 13:22:56,"I felt more doubtful than usual with 'Goon Squad,' because I knew that the book's genre wasn't easily named - Novel? Stories? Novel-in-stories? - and I worried that its lack of a clear category would count against it. My hopes for it were pretty modest.",Doubtful
11/16/2020 13:23:56,"I felt more doubtful than usual with 'Goon Squad,' because I knew that the book's genre wasn't easily named - Novel? Stories? Novel-in-stories? - and I worried that its lack of a clear category would count against it. My hopes for it were pretty modest.",Doubtful
11/16/2020 13:24:46,"uncertainty
lack of certainty
unsureness
indecision
hesitation
hesitancy
dubiousness
suspicion
confusion
question mark
queries
questions
dubiety
incertitude
diffidence
insecurity
inhibition
unease
uneasiness
apprehension
wavering
vacillation
irresolution
lack of conviction
demurral
scepticism
distrust
mistrust
lack of trust
doubtfulness
cynicism
disbelief
incredulity
unbelief
misbelief
lack of confidence/conviction
wariness
chariness
questioning
reservations
misgivings
suspicions
qualms
leeriness
",Doubtful
